,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
398916,1936012,3358560,Low,NW,AUTO ACCIDENT,P180951396,3800 DOLFIELD AV,39.338671999999995,-76.67900300000001,2018-04-05
398932,1936036,3353120,Low,CD,HIT AND RUN,P180931306,100 N GAY ST,39.290665999999995,-76.60900699999999,2018-04-03
398998,1936178,3352875,Low,ED,AUTO ACCIDENT,P180931093,3300 BLK E MONUMENT ST,39.299291,-76.571001,2018-04-03
398999,1936182,3352869,Low,CD,AUTO ACCIDENT,P180931070,100 BLK E BALTIMORE ST,39.289592,-76.613812,2018-04-03
399046,1936419,3352956,Low,SW,AUTO ACCIDENT,P180931156,1500 S CATON AV,39.262152,-76.665727,2018-04-03
399082,1936567,3352988,Low,SW,AUTO ACCIDENT,P180931202,3500 BLK EDMONDSON AV,39.294057,-76.675821,2018-04-03
399092,1936632,3353066,Low,NW,AUTO ACCIDENT,P180841157,3900 GARRISON BL,39.333575,-76.683229,2018-04-03
399140,1936776,3353080,Low,NE,AUTO ACCIDENT,P180931298,1500 GREENDALE RD,39.336763,-76.593519,2018-04-03
399157,1936803,3353178,Low,SW,AUTO ACCIDENT,P180931369,3400 WILKENS AV,39.272940999999996,-76.674139,2018-04-03
399183,1936838,3353111,Low,NW,HIT AND RUN,P180841161,4000 W COLD SPRING LN,39.335068,-76.684638,2018-04-03
399195,1936919,3353364,Low,NW,AUTO ACCIDENT,P180931590,4000 BLK REISTERSTOWN RD,39.334013,-76.66413399999999,2018-04-03
399227,1937024,3353155,Low,CD,HIT AND RUN,P180931359,100 N GAY ST,39.290665999999995,-76.60900699999999,2018-04-03
399267,1937211,3353229,Low,ND,AUTO ACCIDENT,P180931436,900 W 36TH ST,39.331138,-76.63165,2018-04-03
399276,1937224,3353240,Low,CD,HIT AND RUN,P180931454,100 N GAY ST,39.290665999999995,-76.60900699999999,2018-04-03
399282,1937233,3353243,Low,ED,HIT AND RUN,P180931423,200 FALLSWAY,39.291824,-76.607047,2018-04-03
399296,1937311,3353262,Low,SE,AUTO ACCIDENT,P180931507,3700 FLEET ST,39.285647,-76.565822,2018-04-03
399317,1937405,3353309,Low,ND,AUTO ACCIDENT,P180931529,400 WINSTON AV,39.349794,-76.613433,2018-04-03
399331,1937419,3353298,Low,CD,HIT AND RUN,P180931499,100 N GAY ST,39.290665999999995,-76.60900699999999,2018-04-03
399375,1937541,3357789,Low,ED,AUTO ACCIDENT,P180950460,400 E MONUMENT ST,39.297768,-76.609912,2018-04-05
399378,1937620,3353376,Low,ND,AUTO ACCIDENT,P180931592,800 EXETER HALL AV,39.322382,-76.605882,2018-04-03
399380,1937622,3353382,Low,SE,AUTO ACCIDENT,P180931585,200 N ELLWOOD AV,39.294868,-76.573491,2018-04-03
399387,1937633,3353386,Low,NE,HIT AND RUN,P180931620,1100 BLK E COLD SPRING LN,39.345153,-76.599695,2018-04-03
399408,1937694,3353438,Low,NE,AUTO ACCIDENT,P180931647,2900 HARFORD RD,39.322852000000005,-76.588555,2018-04-03
399415,1937702,3353412,Low,NE,AUTO ACCIDENT,P180931621,1200 BLK N BROADWAY,39.30356,-76.616061,2018-04-03
399441,1937731,3354551,Low,ED,AUTO ACCIDENT,P180932946,1800 BLK N WOLFE ST,39.311126,-76.591667,2018-04-03
399453,1937782,3353460,Low,SW,HIT AND RUN,P180931705,2200 CHELSEA TE,39.313295000000004,-76.680984,2018-04-03
399500,1937948,3353490,Low,CD,HIT AND RUN,P180931712,1400 MCCULLOH ST,39.303422,-76.628885,2018-04-03
399518,1938014,3353515,Low,SD,AUTO ACCIDENT,P180931785,2800 WATERVIEW AV,39.260124,-76.635296,2018-04-03
399520,1938017,3353527,Low,SW,AUTO ACCIDENT,P180931753,2700 W NORTH AV,39.309335,-76.66130600000001,2018-04-03
399546,1938139,3353559,Low,NE,AUTO ACCIDENT,P180931836,3100 PELHAM AV,39.323661,-76.569333,2018-04-03
399552,1938151,3353553,Low,NE,AUTO ACCIDENT,P180931798,3100 BLK PELHAM AV,39.323661,-76.569333,2018-04-03
399566,1938170,3353649,Low,NW,HIT AND RUN,P180931919,4100 W COLD SPRING LN,39.334973,-76.68701999999999,2018-04-03
399572,1938177,3353640,Low,SW,AUTO ACCIDENT,P180931895,2200 CHELSEA TE,39.313295000000004,-76.680984,2018-04-03
399578,1938184,3353657,Low,SE,AUTO ACCIDENT,P180931902,1500 ALICEANNA ST,39.283431,-76.59577,2018-04-03
399605,1938352,3355070,Low,NW,AUTO ACCIDENT,P180940575,3500 COTTAGE AV,39.328598,-76.657426,2018-04-04
399627,1938431,3353674,Low,NE,HIT AND RUN,P180841190,900 ARMISTEAD WY,39.302478,-76.547967,2018-04-03
399631,1938436,3353695,High,NE,AUTO ACC/INJURY,P180931961,3000 BLK PELHAM AV,39.323954,-76.569802,2018-04-03
399669,1938528,3353724,Low,SW,AUTO ACCIDENT,P180931994,2800 BLK W BALTIMORE ST,39.287554,-76.661022,2018-04-03
399670,1938529,3353736,Low,NW,AUTO ACCIDENT,P180932013,7000 PARK HEIGHTS AV,39.366747,-76.705205,2018-04-03
399673,1938532,3353712,Low,NE,HIT AND RUN,P180841191,900 ARMISTEAD WY,39.302478,-76.547967,2018-04-03
399683,1938547,3353713,Low,NE,AUTO ACCIDENT,P180841192,900 ARMISTEAD WY,39.302478,-76.547967,2018-04-03
399686,1938551,3353720,Low,SD,HIT AND RUN,P180931985,3600 S HANOVER ST,39.238321,-76.60963000000001,2018-04-03
399691,1938559,3353716,Low,NW,HIT AND RUN,P180932007,5700 REISTERSTOWN RD,39.349613,-76.69303000000001,2018-04-03
399692,1938560,3353849,Low,SE,AUTO ACCIDENT,P180932136,2900 O DONNELL ST,39.280357,-76.575238,2018-04-03
399722,1938634,3353759,Low,NE,HIT AND RUN,P180841193,900 ARMISTEAD WY,39.302478,-76.547967,2018-04-03
399745,1938688,3384271,Low,CD,AUTO ACCIDENT,P181042733,100 BLK E PRATT ST,39.286574,-76.612663,2018-04-14
399764,1938781,3353880,Low,SE,AUTO ACCIDENT,P180932174,900 S ELLWOOD AV,39.282225,-76.572677,2018-04-03
399777,1938796,3353884,Low,CD,HIT AND RUN,P180932141,100 W LOMBARD ST,39.287733,-76.615021,2018-04-03
399791,1938812,3353843,Low,SW,HIT AND RUN,P180932127,4000 WOODRIDGE RD,39.297139,-76.682629,2018-04-03
399822,1938893,3353933,Low,SW,HIT AND RUN,P180932212,4000 WOODRIDGE RD,39.297139,-76.682629,2018-04-03
399823,1938894,3353942,Low,SW,HIT AND RUN,P180932249,4000 WOODRIDGE RD,39.297139,-76.682629,2018-04-03
399837,1938910,3353943,Low,NW,HIT AND RUN,P180932248,3800 W BELVEDERE AV,39.344817,-76.681839,2018-04-03
399851,1938926,3353916,Low,NW,HIT AND RUN,P180932238,5100 BLK NELSON AV,39.343702,-76.680504,2018-04-03
399867,1938946,3353975,Low,SD,HIT AND RUN,P180932271,1200 W PRATT ST,39.285595,-76.636556,2018-04-03
399882,1939014,3354037,Low,SD,HIT AND RUN,P180932353,1200 W PRATT ST,39.285595,-76.636556,2018-04-03
399950,1939202,3354056,Low,SW,HIT AND RUN,P180932369,1300 POPLAR GROVE ST,39.302261,-76.665359,2018-04-03
399961,1939215,3354083,Low,SW,HIT AND RUN,P180932391,1000 HAVERHILL RD,39.269669,-76.679062,2018-04-03
400034,1939361,3353821,Low,SD,AUTO ACCIDENT,P180932105,3800 POTEE ST,39.236953,-76.611985,2018-04-03
400037,1939364,3353818,Low,ED,AUTO ACCIDENT,P180932091,900 N WOLFE ST,39.300939,-76.591042,2018-04-03
400047,1939398,3353817,High,ED,AUTO ACC/INJURY,P180932089,900 N WOLFE ST,39.300939,-76.591042,2018-04-03
400081,1939480,3354712,High,ND,AUTO ACC/INJURY,P180940130,W NORTHERN PY/SB I 100 S,39.287869,-76.610827,2018-04-04
400196,1939772,3354363,Low,NE,HIT AND RUN,P180932726,5800 BELAIR RD,39.343790999999996,-76.543501,2018-04-03
400314,1940094,3354484,Low,SW,HIT AND RUN,P180932867,3400 FREDERICK AV,39.281143,-76.67379100000001,2018-04-03
400331,1940132,3354532,Low,SW,HIT AND RUN,P180932919,2400 FREDERICK AV,39.284176,-76.654607,2018-04-03
400355,1940190,3354561,Medium,NE,HIT AND RUN,P180932977,1600 E BELVEDERE AV,39.359023,-76.586155,2018-04-03
400401,1940304,3354621,Low,NE,AUTO ACCIDENT,P180940013,1100 QUANTRIL WY,39.305031,-76.550511,2018-04-04
400649,1940914,3357767,High,ND,AUTO ACC/INJURY,P180950421,3400 N CALVERT ST,39.329924,-76.61501700000001,2018-04-05
400679,1941013,3355031,Low,WD,AUTO ACCIDENT,P180940514,1900 W LAFAYETTE AV,39.298725,-76.647836,2018-04-04
400681,1941015,3356385,High,NW,AUTO ACC/INJURY,P180942040,5500 JONQUIL AV,39.349911,-76.686644,2018-04-04
400708,1941066,3354985,Low,SE,AUTO ACCIDENT,P180940478,6600 BLK EASTERN AV,39.288059000000004,-76.53155500000001,2018-04-04
400719,1941107,3355181,Low,WD,HIT AND RUN,P180940724,1100 N CAREY ST,39.301299,-76.638828,2018-04-04
400743,1941171,3355053,High,NW,AUTO ACC/INJURY,P180940567,3000 BLK GRANADA AV,39.324690999999994,-76.689433,2018-04-04
400764,1941322,3355142,Low,SW,AUTO ACCIDENT,P180940660,500 N ATHOL AV,39.290987,-76.689237,2018-04-04
400781,1941434,3355097,Low,CD,AUTO ACCIDENT,P180940680,SB I 100 S/E FAYETTE ST,39.290478,-76.6104,2018-04-04
400816,1941524,3355189,Low,CD,AUTO ACCIDENT,P180940748,SB I 100 S/GUILFORD AV,39.290828000000005,-76.611069,2018-04-04
400820,1941528,3355179,Low,CD,AUTO ACCIDENT,P180940759,SB I 100 S/E FAYETTE ST,39.290478,-76.6104,2018-04-04
400821,1941529,3355193,Low,NE,HIT AND RUN,P180940731,2900 ECHODALE AV,39.351283,-76.564491,2018-04-04
400830,1941589,3355194,Low,SD,HIT AND RUN,P180940757,1800 JOHNSON ST,39.269131,-76.609248,2018-04-04
400836,1941600,3355190,Low,CD,AUTO ACCIDENT,P180940764,SB I 100 S AT E PLEASANT ST,39.2936,-76.61330600000001,2018-04-04
400862,1941752,3355509,Low,NE,AUTO ACCIDENT,P180941142,3000 BELAIR RD,39.31966,-76.575888,2018-04-04
400949,1942030,3355381,Low,NW,HIT AND RUN,P180940960,5100 PARK HEIGHTS AV,39.34847,-76.674875,2018-04-04
400979,1942087,3356171,Low,NE,AUTO ACCIDENT,P180941826,4500 ERDMAN AV,39.309699,-76.563106,2018-04-04
400994,1942135,3355386,Low,ND,HIT AND RUN,P180940978,800 ARGONNE DR,39.337210999999996,-76.604088,2018-04-04
401090,1942478,3355523,Low,ND,HIT AND RUN,P180941127,3200 ST PAUL ST,39.326916,-76.616027,2018-04-04
401098,1942488,3355516,Low,SD,HIT AND RUN,P180941118,800 W CROSS ST,39.279967,-76.628661,2018-04-04
401169,1942767,3355648,Low,WD,AUTO ACCIDENT,P180841207,2200 BLK W FRANKLIN ST,39.292755,-76.651736,2018-04-04
401172,1942770,3355640,Low,WD,HIT AND RUN,P180941252,700 N FULTON AV,39.296564000000004,-76.645726,2018-04-04
401200,1942866,3355663,Low,SE,AUTO ACCIDENT,P180941263,2000 EASTERN AV,39.285782,-76.588633,2018-04-04
401214,1942923,3355674,Low,CD,AUTO ACCIDENT,P180941296,1600 W MT ROYAL AV,39.310278000000004,-76.62435,2018-04-04
401264,1943074,3355720,Low,SW,HIT AND RUN,P180941335,3600 EVERSLEY ST,39.295823,-76.677514,2018-04-04
401276,1943128,3355753,Low,CD,AUTO ACCIDENT,P180941363,400 N CALVERT ST,39.233635,-76.60722,2018-04-04
401323,1943240,3355808,Low,SE,HIT AND RUN,P180841245,6200 EASTERN AV,39.287627,-76.542675,2018-04-04
401327,1943244,3355795,Low,SD,HIT AND RUN,P180941395,1200 S MONROE ST,39.275331,-76.642147,2018-04-04
401389,1943556,3355879,Low,NE,AUTO ACCIDENT,P180841251,3400 E NORTHERN PY,39.360019,-76.542599,2018-04-04
401406,1943635,3355941,Medium,NE,HIT AND RUN,P180941535,5600 FORCE RD,39.321782,-76.53630600000001,2018-04-04
401417,1943699,3355926,Low,NE,AUTO ACCIDENT,P180941539,5600 FORCE RD,39.321782,-76.53630600000001,2018-04-04
401584,1944227,3356160,Low,ND,HIT AND RUN,P180941782,3200 GUILFORD AV,39.327162,-76.613455,2018-04-04
401636,1944400,3356229,High,WD,AUTO ACC/INJURY,P180941923,2400 ETTING ST,39.310825,-76.640653,2018-04-04
401656,1944424,3356270,Low,SE,AUTO ACCIDENT,P180941884,6500 EASTERN AV,39.287889,-76.536234,2018-04-04
401659,1944431,3356215,Low,NE,AUTO ACCIDENT,P180941913,4500 ERDMAN AV,39.309699,-76.563106,2018-04-04
401685,1944559,3356393,High,NW,AUTO ACC/INJURY,P180942055,3800 W NORTHERN PY,39.351123,-76.687285,2018-04-04
401687,1944561,3356383,Low,NE,AUTO ACCIDENT,P180942029,1500 PENTRIDGE RD,39.347576000000004,-76.59104,2018-04-04
401691,1944565,3356367,High,NW,AUTO ACC/INJURY,P180942042,3600 BLK W NORTHERN PY,39.344963,-76.67749,2018-04-04
401701,1944576,3356412,Low,SE,HIT AND RUN,P180942112,3100 FLEET ST,39.28536,-76.57239399999999,2018-04-04
401728,1944663,3356421,Low,SE,AUTO ACCIDENT,P180942116,2200 BLK E BALTIMORE ST,39.291872999999995,-76.58564,2018-04-04
401739,1944718,3356505,Low,SW,AUTO ACCIDENT,P180942118,1900 BLK HOLLINS ST,39.287093,-76.647305,2018-04-04
401763,1944762,3356521,Low,SD,AUTO ACCIDENT,P180942205,1600 LEMMON ST,39.285779,-76.64223100000001,2018-04-04
401766,1944766,3356518,Low,NW,AUTO ACCIDENT,P180942219,4000 FALLSTAFF RD,39.362229,-76.707702,2018-04-04
401785,1944793,3356324,Low,SE,AUTO ACCIDENT,P180941985,6500 EASTERN AV,39.287889,-76.536234,2018-04-04
401792,1944801,3356336,Low,SE,AUTO ACCIDENT,P180941990,2200 BLK E BALTIMORE ST,39.291872999999995,-76.58564,2018-04-04
401833,1944900,3356576,Low,SW,AUTO ACCIDENT,P180942268,3100 WASHINGTON BL,39.259259,-76.661069,2018-04-04
401835,1944903,3356571,Low,CD,AUTO ACCIDENT,P180942238,200 W MULBERRY ST,39.294007,-76.618206,2018-04-04
401858,1944979,3356636,High,CD,AUTO ACC/INJURY,P180942355,500 N PACA ST,39.294835,-76.622614,2018-04-04
401899,1945070,3356682,Low,SW,HIT AND RUN,P180942371,3000 PRESSTMAN ST,39.304536999999996,-76.66745,2018-04-04
401945,1945286,3356821,Low,NW,HIT AND RUN,P180942494,3200 GWYNNS FALLS PY,39.314437,-76.671419,2018-04-04
402017,1945492,3356946,High,CD,AUTO ACC/INJURY,P180942625,100 E LOMBARD ST,39.287778,-76.613606,2018-04-04
402049,1945549,3356920,Low,SW,AUTO ACCIDENT,P180942640,3700 GELSTON DR,39.295794,-76.67890200000001,2018-04-04
402059,1945566,3356675,Low,NE,HIT AND RUN,P180942377,2300 E NORTHERN PY,39.368559000000005,-76.567428,2018-04-04
402095,1945617,3356720,Low,NW,HIT AND RUN,P180942410,5000 CORDELIA AV,39.344112,-76.67974,2018-04-04
402146,1945727,3356970,Low,CD,AUTO ACCIDENT,P180942669,900 BLK DRUID PARK LAKE DR,39.317011,-76.636151,2018-04-04
402154,1945775,3357555,High,NE,AUTO ACC/INJURY,P180950171,3700 BLK E NORTHERN PY,39.358202,-76.536565,2018-04-05
402159,1945782,3360385,High,NE,AUTO ACC/INJURY,P180960289,4100 E NORTHERN PY,39.356817,-76.530826,2018-04-06
402288,1945985,3357062,Low,NW,HIT AND RUN,P180942786,5500 PARK HEIGHTS AV,39.3519,-76.683623,2018-04-04
402306,1946031,3357104,Low,ND,HIT AND RUN,P180942818,3100 ST PAUL ST,39.326142,-76.615959,2018-04-04
402314,1946074,3357119,Low,ED,AUTO ACCIDENT,P180942832,300 BLK E BIDDLE ST,39.303614,-76.61108399999999,2018-04-04
402324,1946092,3357127,High,SE,AUTO ACC/INJURY,P180942855,2100 BOSTON ST,39.284496999999995,-76.58677,2018-04-04
402336,1946144,3357150,High,SW,AUTO ACC/INJURY,P180942884,4900 BLK FREDERICK AV,39.281369,-76.695704,2018-04-04
402357,1946191,3357188,Low,CD,AUTO ACCIDENT,P180942910,2300 BLK EUTAW PL,39.311827,-76.635366,2018-04-04
402445,1946392,3357316,Low,NE,HIT AND RUN,P180943066,6800 MOYER AV,39.361872,-76.542807,2018-04-04
402470,1946430,3357554,High,NE,AUTO ACC/INJURY,P180950176,3700 E NORTHERN PY,39.358202,-76.536565,2018-04-05
402487,1946468,3357340,Low,CD,AUTO ACCIDENT,P180943099,700 ST PAUL ST,39.297903000000005,-76.614092,2018-04-04
402495,1946478,3357346,Low,SW,AUTO ACCIDENT,P180943100,900 CALWELL RD,39.267953000000006,-76.687563,2018-04-04
402508,1946530,3357366,Low,ND,AUTO ACCIDENT,P180943131,5700 YORK RD,39.35945,-76.609934,2018-04-04
402610,1946747,3360503,High,NW,AUTO ACC/INJURY,P180960435,5800 BLK PARK HEIGHTS AV,39.354921999999995,-76.687371,2018-04-06
402641,1946828,3359052,Medium,CD,AUTO ACCIDENT,P180951904,800 GUILFORD AV,39.299116,-76.61160600000001,2018-04-05
402654,1946874,3357572,Low,SE,HIT AND RUN,P180950189,1700 EASTERN AV,39.285592,-76.593252,2018-04-05
402747,1947036,3384379,High,ED,AUTO ACC/INJURY,P181042833,600 E NORTH AV,39.311495,-76.608875,2018-04-14
402762,1947064,3384404,Low,SE,AUTO ACCIDENT,P181042873,300 BALLOU CT,39.28776,-76.59725999999999,2018-04-14
402776,1947122,3357726,Low,NE,AUTO ACCIDENT,P180950365,4600 HARFORD RD,39.342189000000005,-76.57019,2018-04-05
402834,1947238,3357831,Low,ND,HIT AND RUN,P180950503,3400 N CALVERT ST,39.329924,-76.61501700000001,2018-04-05
402838,1947246,3357830,High,SW,AUTO ACC/INJURY,P180950490,3000 JAMES ST,39.261016,-76.66099,2018-04-05
402849,1947263,3357786,Low,SE,HIT AND RUN,P180950427,3700 E LOMBARD ST,39.291425,-76.566694,2018-04-05
402850,1947265,3357785,High,SW,AUTO ACC/INJURY,P180950449,1700 PARKMAN AV,39.261565999999995,-76.661061,2018-04-05
402866,1947311,3357852,Low,CD,AUTO ACCIDENT,P180950534,300 CATHEDRAL ST,39.293327000000005,-76.616753,2018-04-05
402895,1947408,3357887,High,ED,AUTO ACC/INJURY,P180950610,4100 BLK E MONUMENT ST,39.299701,-76.563275,2018-04-05
402933,1947491,3357947,Low,WD,AUTO ACCIDENT,P180950638,2100 N MONROE ST,39.312335,-76.648333,2018-04-05
402935,1947493,3357930,Low,WD,HIT AND RUN,P180950627,2500 MCCULLOH ST,39.313019,-76.639577,2018-04-05
402938,1947497,3357929,Low,SD,HIT AND RUN,P180950664,500 S GILMOR ST,39.282103,-76.64199599999999,2018-04-05
402940,1947499,3357948,Low,NW,HIT AND RUN,P180950647,3300 DOLFIELD AV,39.330267,-76.67026800000001,2018-04-05
402946,1947533,3358001,Low,CD,HIT AND RUN,P180950690,500 E PRATT ST,39.286712,-76.608176,2018-04-05
402947,1947535,3358000,Low,ND,HIT AND RUN,P180950669,4800 LAUREL AV,39.347157,-76.66557900000001,2018-04-05
402949,1947537,3358004,Low,NE,AUTO ACCIDENT,P180950695,5500 REMMELL AV,39.34343,-76.551002,2018-04-05
402958,1947555,3357993,Low,SD,AUTO ACCIDENT,P180950713,800 JACK ST,39.23169,-76.600903,2018-04-05
402968,1947578,3358025,Low,CD,AUTO ACCIDENT,P180950745,500 BLK W BALTIMORE ST,39.289224,-76.62280799999999,2018-04-05
402982,1947595,3358020,Low,SE,AUTO ACCIDENT,P180950752,1700 THAMES ST,39.281847,-76.592522,2018-04-05
402996,1947639,3358047,Low,SD,HIT AND RUN,P180950775,500 S GILMOR ST,39.282103,-76.64199599999999,2018-04-05
403043,1947778,3358353,Low,WD,HIT AND RUN,P180951141,1300 N FULTON AV,39.303397,-76.646118,2018-04-05
403102,1947959,3358158,Low,SE,AUTO ACCIDENT,P180950941,6300 EASTERN AV,39.287698,-76.54061899999999,2018-04-05
403125,1948037,3369006,Low,NE,AUTO ACCIDENT,P180991382,6200 BELAIR RD,39.349864000000004,-76.536182,2018-04-09
403126,1948038,3369011,Low,ND,AUTO ACCIDENT,P180991360,3300 OLD YORK RD,39.328924,-76.608393,2018-04-09
403140,1948058,3358193,Low,NW,HIT AND RUN,P180950970,3000 THORNDALE AV,39.346798,-76.669822,2018-04-05
403143,1948064,3358206,Medium,NW,AUTO ACCIDENT,P180950983,5200 LIBERTY HEIGHTS AV,39.333296999999995,-76.701785,2018-04-05
403158,1948113,3358236,Low,SD,HIT AND RUN,P180950990,2600 ALASKA ST,39.262151,-76.640114,2018-04-05
403176,1948221,3358263,Low,ND,AUTO ACCIDENT,P180951053,400 W 28TH ST,39.320284,-76.623428,2018-04-05
403178,1948230,3358297,Low,SD,AUTO ACCIDENT,P180951060,1300 W PRATT ST,39.285522,-76.637964,2018-04-05
403184,1948248,3359407,Low,SW,HIT AND RUN,P180952374,4600 BLK EDMONDSON AV,39.293406,-76.693881,2018-04-05
403193,1948260,3358257,Low,ND,AUTO ACCIDENT,P180951061,500 BLK E 28TH ST,39.322133,-76.60945600000001,2018-04-05
403239,1948358,3358490,Low,SE,AUTO ACCIDENT,P180951284,700 ALICEANNA ST,39.283111,-76.602,2018-04-05
403246,1948367,3358492,Low,SE,HIT AND RUN,P180951308,700 S PRESIDENT ST,39.282968,-76.601425,2018-04-05
403250,1948372,3358510,Low,NE,AUTO ACCIDENT,P180841296,3100 BRENDAN AV,39.322762,-76.570441,2018-04-05
403271,1948468,3358387,Low,ED,AUTO ACCIDENT,P180951213,1300 N MONTFORD AV,39.306102,-76.584166,2018-04-05
403306,1948552,3358428,Low,SE,AUTO ACCIDENT,P180951197,2300 CAMBRIDGE ST,39.283367,-76.584194,2018-04-05
403318,1948572,3358421,Low,SD,AUTO ACCIDENT,P180951198,1300 W PRATT ST,39.285522,-76.637964,2018-04-05
403319,1948575,3358411,Low,NW,HIT AND RUN,P180951201,3200 GWYNNS FALLS PY,39.314437,-76.671419,2018-04-05
403346,1948622,3358464,Low,ND,HIT AND RUN,P180951241,700 BENNINGHAUS RD,39.359811,-76.606841,2018-04-05
403390,1948750,3358559,Low,SE,AUTO ACCIDENT,P180841314,900 FLEET ST,39.284234000000005,-76.600937,2018-04-05
403446,1948864,3358604,Low,ED,HIT AND RUN,P180841322,1800 ORLEANS ST,39.295291999999996,-76.591603,2018-04-05
403484,1948928,3358622,Low,ED,HIT AND RUN,P180951411,900 N CAROLINE ST,39.300686999999996,-76.59774499999999,2018-04-05
403490,1948935,3358608,Low,NE,AUTO ACCIDENT,P180951402,6400 PULASKI HY,39.30409,-76.540788,2018-04-05
403503,1948992,3384422,High,CD,AUTO ACC/INJURY,P181042903,900 BLK MCCULLOH ST,39.299362,-76.623822,2018-04-14
403514,1949007,3358661,Low,ED,HIT AND RUN,P180951469,2900 E MONUMENT ST,39.29908,-76.576477,2018-04-05
403515,1949008,3358659,Medium,NE,AUTO ACCIDENT,P180951476,6400 PULASKI HY,39.30409,-76.540788,2018-04-05
403535,1949074,3358690,High,SD,AUTO ACC/INJURY,P180951481,2300 GABLE AV,39.255856,-76.655748,2018-04-05
403609,1949244,3358774,Low,WD,AUTO ACCIDENT,P180951596,2000 N PULASKI ST,39.311094,-76.65137800000001,2018-04-05
403613,1949268,3358815,Low,NE,AUTO ACCIDENT,P180951651,6400 PERRING PY,39.364495,-76.573435,2018-04-05
403628,1949287,3358810,Low,ED,AUTO ACCIDENT,P180951664,2300 KIRK AV,39.316307,-76.60395600000001,2018-04-05
403646,1949323,3358836,Low,NE,AUTO ACCIDENT,P180951678,2100 WOODBOURNE AV,39.355667,-76.572455,2018-04-05
403678,1949432,3358860,Low,NE,AUTO ACCIDENT,P180951760,2100 WOODBOURNE AV,39.355667,-76.572455,2018-04-05
403679,1949434,3358873,Low,CD,AUTO ACCIDENT,P180951723,1900 N CHARLES ST,39.311152,-76.616564,2018-04-05
403703,1949466,3358862,Low,SW,HIT AND RUN,P180951764,300 S LOUDON AV,39.281253,-76.682102,2018-04-05
403707,1949479,3384439,High,NE,AUTO ACC/INJURY,P181042914,6700 MORAVIA PARK DR,39.311814,-76.536007,2018-04-14
403708,1949491,3358926,Low,NE,AUTO ACCIDENT,P180951766,2100 WOODBOURNE AV,39.355667,-76.572455,2018-04-05
403711,1949508,3358953,Low,SE,HIT AND RUN,P180951777,300 BLK S CONKLING ST,39.288288,-76.567273,2018-04-05
403717,1949514,3358929,Low,ED,AUTO ACCIDENT,P180951802,900 N CAROLINE ST,39.300686999999996,-76.59774499999999,2018-04-05
403719,1949516,3358949,Low,SE,AUTO ACCIDENT,P180951794,4800 BLK O DONNELL ST,39.280933000000005,-76.555318,2018-04-05
403721,1949519,3358948,Low,SE,AUTO ACCIDENT,P180951801,4800 O DONNELL ST,39.280933000000005,-76.555318,2018-04-05
403732,1949532,3358958,High,NE,AUTO ACC/INJURY,P180951798,4600 MANNASOTA AV,39.33039,-76.558098,2018-04-05
403736,1949585,3362104,Low,SE,AUTO ACCIDENT,P180962328,700 S HAVEN ST,39.28443,-76.56226099999999,2018-04-06
403756,1949638,3359012,Low,SE,AUTO ACCIDENT,P180951861,4800 O DONNELL ST,39.280933000000005,-76.555318,2018-04-05
403757,1949649,3359025,Low,CD,AUTO ACCIDENT,P180951880,NB I 100 N/GUILFORD AV,39.290828000000005,-76.611069,2018-04-05
403784,1949685,3359010,Low,CD,AUTO ACCIDENT,P180951883,NB I 100 N/N CHARLES ST,39.290908,-76.615223,2018-04-05
403789,1949691,3359014,Low,SE,AUTO ACCIDENT,P180951887,4800 O DONNELL ST,39.280933000000005,-76.555318,2018-04-05
403793,1949783,3359081,Low,CD,AUTO ACCIDENT,P180951897,NB I 100 N/E CHASE ST,39.302440999999995,-76.614417,2018-04-05
403801,1949799,3359058,Low,SW,AUTO ACCIDENT,P180951911,4500 BLK FREDERICK AV,39.281518,-76.690674,2018-04-05
