,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
384962,1898555,3333426,Medium,ED,NARCOTICS INSIDE,P180852505,400 N CAROLINE ST,39.295161,-76.597398,2018-03-26
715078,3802668,2531189,Medium,SD,NARCOTICSOutside,P171480905,1000 BLK W LOMBARD ST,39.286752,-76.633785,2017-05-28
55959,249242,3039820,Medium,SW,NARCOTICS INSIDE,P173301216,2100 W PRATT ST,39.284965,-76.650033,2017-11-26
702465,3742664,2890146,Medium,ED,NARCOTICSOutside,P172731282,2200 HARFORD RD,39.315177,-76.596965,2017-09-30
144483,714374,2992409,Medium,SD,NARCOTICSOutside,P173110232,1800 BLK MCHENRY ST,39.284279999999995,-76.644964,2017-11-07
551142,3168778,2482094,Medium,NW,NARCOTICSOutside,P171312817,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-05-11
71694,359366,2740033,Medium,WD,NARCOTICSOutside,P172190876,2400 PENNSYLVANIA AV,39.309471,-76.641835,2017-08-07
408888,1964062,3366135,Medium,SW,NARCOTICSOutside,P180980628,1900 HARMAN AV,39.266728,-76.652016,2018-04-08
30423,141841,2896314,Medium,NW,NARCOTICSOutside,P172752491,3900 DORCHESTER RD,39.329496,-76.683274,2017-10-02
591357,3285764,2974193,Medium,NW,NARCOTICSOutside,P173040954,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-10-31
479472,2808806,3031651,Medium,NW,NARCOTICSOutside,P173262087,4100 PATTERSON AV,39.355006,-76.703727,2017-11-22
599318,3370187,2480207,Medium,NW,NARCOTICSOutside,P171310609,5200 BLK ST CHARLES AV,39.34453,-76.682896,2017-05-11
589551,3283947,2931140,Medium,NW,NARCOTICSOutside,P172880791,5300 CORDELIA AV,39.347132,-76.68310699999999,2017-10-15
252006,1541192,3008940,Medium,CD,NARCOTICS INSIDE,P173172304,500 BLK MCMECHEN ST,39.304356,-76.631462,2017-11-13
639501,3480613,2947123,Medium,SD,NARCOTICSOutside,P172940712,1800 BLK W PRATT ST,39.285184,-76.64531,2017-10-21
646397,3487544,3206944,Medium,WD,NARCOTICSOutside,P180331873,1900 BLK PENROSE AV,39.291227,-76.647571,2018-02-02
490645,2889485,2701372,Medium,NW,NARCOTICSOutside,P172052400,2900 GARRISON BL,39.320535,-76.677358,2017-07-24
545272,3092492,3026168,Medium,WD,NARCOTICSOutside,P173241577,2400 PENNSYLVANIA AV,39.309471,-76.641835,2017-11-20
451064,2085346,3415514,Medium,WD,NARCOTICSOutside,P181161766,900 N MONROE ST,39.299101,-76.647544,2018-04-26
691318,3731476,2533754,Medium,NW,NARCOTICSOutside,P171490884,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-05-29
35417,148328,3098894,Medium,WD,NARCOTICS INSIDE,P173542506,1600 BRUCE CT,39.306668,-76.645656,2017-12-20
227655,1509446,2804803,Medium,SW,NARCOTICS INSIDE,P172421093,3100 W NORTH AV,39.308983000000005,-76.669488,2017-08-30
717999,3805638,2874127,Medium,SW,NARCOTICSOutside,P172672385,500 S PULASKI ST,39.281157,-76.649117,2017-09-24
542917,3090115,2955445,Medium,NW,NARCOTICSOutside,P172971351,3900 LIBERTY HEIGHTS AV,39.32737,-76.682524,2017-10-24
419027,1987922,3376332,Medium,SW,NARCOTICSOutside,P181020798,2900 BLK RIGGS AV,39.300197999999995,-76.66592,2018-04-12
243303,1529703,2941577,Medium,ND,NARCOTICS INSIDE,P172920698,500 E 41ST ST,39.339399,-76.609323,2017-10-19
386490,1902024,3335135,Medium,NW,NARCOTICS INSIDE,P180861686,3500 VIRGINIA AV,39.340249,-76.67276600000001,2018-03-27
91303,475452,2573839,Medium,ED,NARCOTICSOutside,P171621752,2300 AIKEN ST,39.315940000000005,-76.598451,2017-06-11
422736,1997375,3379897,Medium,SD,NARCOTICSOutside,P181031470,1700 BLK COLE ST,39.282154,-76.64341999999999,2018-04-13
216244,1494146,2703841,Medium,SW,NARCOTICSOutside,P172062060,400 BLK S PULASKI ST,39.282872999999995,-76.649765,2017-07-25
585622,3280006,2829809,Medium,WD,NARCOTICSOutside,P172512348,1900 BLK PENROSE AV,39.291227,-76.647571,2017-09-08
146629,717090,3065080,Medium,NW,NARCOTICSOutside,P173401666,5400 JONQUIL AV,39.348703,-76.684984,2017-12-06
726515,3829517,2861083,Medium,SW,NARCOTICSOutside,P172630542,2500 WASHINGTON BL,39.266754999999996,-76.652316,2017-09-20
56286,249657,3040587,Medium,SD,NARCOTICSOutside,P173302052,800 BLK CLINTWOOD CT,39.230024,-76.60085,2017-11-26
84291,376710,3153765,Medium,ED,NARCOTICSOutside,P180130877,1800 BLK RUTLAND AV,39.311054,-76.592978,2018-01-13
422313,1996473,3379529,Medium,ED,NARCOTICSOutside,P181031006,2100=BLK E NORTH,39.29422,-76.58736800000001,2018-04-13
479673,2809008,3050396,Medium,NW,NARCOTICSOutside,P173342122,2700 W COLD SPRING LN,39.339515999999996,-76.666646,2017-11-30
59794,254370,3171883,Medium,SD,NARCOTICSOutside,P180201525,1300 SARGEANT ST,39.280739000000004,-76.636157,2018-01-20
697069,3737247,2725774,Medium,NW,NARCOTICSOutside,P172140569,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-08-02
587294,3281686,2858349,Medium,CD,NARCOTICSOutside,P172620619,2400 BLK WOODBROOK AV,39.310138,-76.64112,2017-09-19
347275,1805859,3285360,Medium,CD,NARCOTICSOutside,P180651038,500 E PRATT ST,39.286712,-76.608176,2018-03-06
466667,2795926,2517143,Medium,WD,NARCOTICSOutside,P171432457,1200 WINCHESTER ST,39.302489,-76.63748199999999,2017-05-23
477972,2807303,2953475,Medium,WD,NARCOTICSOutside,P172962172,1800 W LEXINGTON ST,39.290564,-76.64583499999999,2017-10-23
711494,3787184,2472524,Medium,NE,NARCOTICSOutside,P171281653,4200 SHELDON AV,39.328522,-76.564599,2017-05-08
715639,3803261,2592162,Medium,NW,NARCOTICSOutside,P171681870,3300 SPAULDING AV,39.347122,-76.676677,2017-06-17
456501,2590137,2790599,Medium,NE,NARCOTICSOutside,P172370356,1900 ARGONNE DR,39.340443,-76.582779,2017-08-25
652007,3564676,2621215,Medium,SD,NARCOTICS INSIDE,P171781293,4400 PENNINGTON AV,39.226029,-76.588523,2017-06-27
722010,3824947,2730767,Medium,SD,NARCOTICSOutside,P172152919,1900 LEMMON ST,39.285608,-76.646783,2017-08-03
665646,3578364,3111916,Medium,SW,NARCOTICS INSIDE,P173601445,3700 EDMONDSON AV,39.293957,-76.678525,2017-12-26
3323,42793,2603645,Medium,NW,NARCOTICSOutside,P171721474,3700 BLK HAYWARD AV,39.347577,-76.682422,2017-06-21
667011,3579731,3136867,Medium,ED,NARCOTICS INSIDE,P180061373,2300 E MONUMENT ST,39.298751,-76.58486500000001,2018-01-06
122569,604884,2974917,Medium,WD,NARCOTICSOutside,P173041786,1800 BLK W LEXINGTON ST,39.290564,-76.64583499999999,2017-10-31
405069,1952813,3360561,Medium,SD,NARCOTICSOutside,P180960509,1100 W PRATT ST,39.285659,-76.635285,2018-04-06
576721,3271051,2549743,Medium,SW,NARCOTICSOutside,P171542310,2700 WILKENS AV,39.27802,-76.658845,2017-06-03
642656,3483775,3071505,Medium,CD,NARCOTICSOutside,P173430197,1000 W NORTH AV,39.310433,-76.634847,2017-12-09
721472,3824407,2674355,Medium,WD,NARCOTICSOutside,P171960899,700 GOLD ST,39.30682,-76.64033,2017-07-15
110736,589556,2524814,Medium,SD,NARCOTICSOutside,P171460739,1400 KUPER ST,39.285032,-76.639702,2017-05-26
373007,1869339,3318689,Medium,WD,NARCOTICS INSIDE,P180782500,1600 VINCENT CT,39.307354,-76.643937,2018-03-19
278799,1575967,3193766,Medium,ED,NARCOTICSOutside,P180281363,1200 CLIFTVIEW AV,39.315652,-76.596455,2018-01-28
586745,3281136,2843348,Medium,SW,NARCOTICSOutside,P172562262,4700 FREDERICK AV,39.281426,-76.69305899999999,2017-09-13
4266,44007,2628790,Medium,NE,NARCOTICSOutside,P171802859,4700 PARKSIDE DR,39.322489000000004,-76.557457,2017-06-29
224667,1505513,2771141,Medium,SW,NARCOTICS INSIDE,P172301090,1900 BLK HARMAN AV,39.266851,-76.652212,2017-08-18
465857,2794983,2454994,Medium,SW,NARCOTICSOutside,P171221279,1900 BLK FREDERICK AV,39.286724,-76.64693199999999,2017-05-02
54436,247284,2996124,Medium,CD,NARCOTICSOutside,P173121694,2300 CALLOW AV,39.313746,-76.631376,2017-11-08
422232,1996204,3379397,Medium,SD,NARCOTICSOutside,P181030884,100 S ARLINGTON AV,39.286577,-76.635164,2018-04-13
589751,3284150,2932002,Medium,ED,NARCOTICSOutside,P172881724,2200 HARFORD RD,39.315177,-76.596965,2017-10-15
119656,601116,2837231,Medium,WD,NARCOTICSOutside,P172541305,1600 BLK PRESBURY ST,39.307974,-76.64397199999999,2017-09-11
686406,3664488,3130455,Medium,CD,NARCOTICS INSIDE,P180032428,1800 PENNSYLVANIA AV,39.304429999999996,-76.635769,2018-01-03
694308,3734478,2615389,Medium,NW,NARCOTICSOutside,P171761074,3700 BLK W ROGERS AV,39.350804,-76.68493199999999,2017-06-25
5763,45959,2662289,Medium,ND,NARCOTICSOutside,P171920911,2800 BLK W GARRISON AV,39.349686,-76.66587,2017-07-11
10381,51961,2873134,Medium,SW,NARCOTICSOutside,P172671295,4100 FREDERICK AV,39.281712,-76.68343399999999,2017-09-24
624912,3395992,3183760,Medium,SW,NARCOTICS INSIDE,P180242818,2700 WILKENS AV,39.27802,-76.658845,2018-01-24
419772,1989964,3377130,Medium,ED,NARCOTICSOutside,P181021665,1900 HOMEWOOD AV,39.311983000000005,-76.60717700000001,2018-04-12
178422,908854,2478761,Medium,NW,NARCOTICS INSIDE,P171302182,5800 WESTERN RUN DR,39.364092,-76.675075,2017-05-10
595571,3290015,3119039,Medium,SE,NARCOTICSOutside,P173631917,1400 E FAYETTE ST,39.29298,-76.598292,2017-12-29
356490,1828869,3300813,Medium,ND,NARCOTICS INSIDE,P180712294,3800 OLD YORK RD,39.335735,-76.607528,2018-03-12
732498,3835536,2898090,Medium,SD,NARCOTICSOutside,P172761474,1300 MCHENRY ST,39.284552000000005,-76.638047,2017-10-03
436556,2039577,3402490,Medium,SW,NARCOTICSOutside,P181112180,400 BLK FURROW ST,39.282864000000004,-76.65187399999999,2018-04-21
426012,2006016,3383584,Medium,NW,NARCOTICSOutside,P181041935,3300 SPAULDING AV,39.347122,-76.676677,2018-04-14
408553,1963637,3365338,Medium,SW,NARCOTICS INSIDE,P180972661,2700 WILKENS AV,39.278036,-76.658804,2018-04-07
175237,890439,2799874,Medium,SW,NARCOTICSOutside,P172401549,2800 WINCHESTER ST,39.301403,-76.66371,2017-08-28
175164,890281,2724557,Medium,ED,NARCOTICSOutside,P172132545,2300 BLK E PRESTON ST,39.305709,-76.585103,2017-08-01
675793,3653752,2743087,Medium,SW,NARCOTICSOutside,P172201271,2700 WILKENS AV,39.27802,-76.658845,2017-08-08
651086,3563750,2604869,Medium,NW,NARCOTICS INSIDE,P171722868,5400 REISTERSTOWN RD,39.346255,-76.68826899999999,2017-06-21
140080,708642,2845961,Medium,NW,NARCOTICSOutside,P172572164,4100 PATTERSON AV,39.355006,-76.703727,2017-09-14
18979,63340,3154127,Medium,SW,NARCOTICS INSIDE,P180131302,4600 EDMONDSON AV,39.293406,-76.693881,2018-01-13
523456,2991060,3059167,Medium,WD,NARCOTICSOutside,P173380768,1100 BLK WINCHESTER ST,39.302510999999996,-76.636349,2017-12-04
15827,59104,3074303,Medium,CD,NARCOTICSOutside,P173441024,2200 BLK MADISON AV,39.310394,-76.635734,2017-12-10
625377,3466314,2455329,Medium,NW,NARCOTICS INSIDE,P171221663,2500 VIOLET AV,39.331076,-76.657699,2017-05-02
121716,603777,2933105,Medium,SD,NARCOTICSOutside,P172890025,1500 RAMSAY ST,39.283333,-76.640671,2017-10-16
98948,485655,2866742,Medium,SD,NARCOTICSOutside,P172650595,1900 BLK MCHENRY ST,39.284187,-76.646869,2017-09-22
93837,478863,2679664,Medium,NW,NARCOTICSOutside,P171980634,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-07-17
14610,57507,3008604,Medium,WD,NARCOTICSOutside,P173171936,1100 BLK WHEELER AV,39.301134999999995,-76.65515,2017-11-13
513796,2981355,2721036,Medium,ED,NARCOTICSOutside,P172121846,2400 E MONUMENT ST,39.298801,-76.583501,2017-07-31
291107,1670515,3211644,Medium,CD,NARCOTICSOutside,P180351287,1100 W NORTH AV,39.310368,-76.636163,2018-02-04
48249,239140,2802360,Medium,SD,NARCOTICSOutside,P172411222,1800 BLK W PRATT ST,39.285184,-76.64531,2017-08-29
676717,3654686,2757585,Medium,SD,NARCOTICSOutside,P172251624,300 S BRUCE ST,39.28431,-76.644254,2017-08-13
323302,1764449,3270926,Medium,NE,NARCOTICS INSIDE,P180591891,5900 BELAIR RD,39.345591999999996,-76.54098499999999,2018-02-28
628368,3469449,2575562,Medium,SW,NARCOTICSOutside,P171630605,2600 W FAIRMOUNT AV,39.288258,-76.658754,2017-06-12
512796,2980350,2685975,Medium,WD,NARCOTICSOutside,P172001047,1500-32 N MONROE ST,39.305527000000005,-76.647901,2017-07-19
58320,252347,3096669,Medium,ED,NARCOTICS INSIDE,P173532934,900 BONAPARTE AV,39.316611,-76.602132,2017-12-19
414434,1975484,3371377,Medium,SD,NARCOTICSOutside,P181001286,1200 WASHINGTON BL,39.281642,-76.634075,2018-04-10
4428,44236,2658101,Medium,NW,NARCOTICSOutside,P171902157,3900 DORCHESTER RD,39.329496,-76.683274,2017-07-09
481683,2811037,3108059,Medium,SE,NARCOTICSOutside,P173581480,1300 E FAYETTE ST,39.292703,-76.599223,2017-12-24
87118,451803,2955270,Medium,NW,NARCOTICSOutside,P172971147,5300 CORDELIA AV,39.347132,-76.68310699999999,2017-10-24
556813,3174466,2649534,Medium,SW,NARCOTICSOutside,P171872289,4100 FREDERICK AV,39.281712,-76.68343399999999,2017-07-06
340797,1794934,3250330,Medium,WD,NARCOTICSOutside,P180512032,1100 WHATCOAT ST,39.301474,-76.640987,2018-02-20
43921,233509,2640350,Medium,SE,NARCOTICSOutside,P171842540,3100-BL MCELDERRY ST,39.298041,-76.573588,2017-07-03
394,38725,2461970,Medium,WD,NARCOTICSOutside,P171242211,2900 PARKWOOD AV,39.315841,-76.646889,2017-05-04
628380,3469461,2590130,Medium,SW,NARCOTICSOutside,P171673113,2700 WILKENS AV,39.27802,-76.658845,2017-06-16
711733,3787423,2557086,Medium,SW,NARCOTICSOutside,P171570462,1900-07 HARMAN AV,39.266851,-76.652212,2017-06-06
648927,3561581,2530874,Medium,NW,NARCOTICSOutside,P171480544,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-05-28
110291,588992,2486786,Medium,NE,NARCOTICS INSIDE,P171331823,3500 PELHAM AV,39.320932,-76.565301,2017-05-13
61755,323134,2829045,Medium,SE,NARCOTICSOutside,P172511509,3500 MT PLEASANT AV,39.290889,-76.56804100000001,2017-09-08
435986,2037319,3402111,Medium,SW,NARCOTICS INSIDE,P181111767,4100 FREDERICK AV,39.281712,-76.68343399999999,2018-04-21
602512,3373397,2566255,Medium,NW,NARCOTICSOutside,P171600455,3900 DORCHESTER RD,39.329496,-76.683274,2017-06-09
114576,594575,2696876,Medium,SW,NARCOTICS INSIDE,P172040226,2300 N ROSEDALE ST,39.313408,-76.669573,2017-07-23
24621,134253,2670816,Medium,NW,NARCOTICSOutside,P171950272,5300 BLK CORDELIA AV,39.347132,-76.68310699999999,2017-07-14
497426,2896288,2921801,Medium,NW,NARCOTICSOutside,P172842485,4400 PARK HEIGHTS AV,39.340407,-76.66703299999999,2017-10-11
701110,3741303,2861524,Medium,WD,NARCOTICSOutside,P172631068,2200 BLK WHITTIER AV,39.315779,-76.648717,2017-09-20
588272,3282665,2906158,Medium,SW,NARCOTICSOutside,P172790896,900-6 POPLAR GROVE ST,39.298173999999996,-76.665121,2017-10-06
115432,595670,2718439,Medium,SW,NARCOTICSOutside,P172111938,1700 HARMAN AV,39.268127,-76.65379200000001,2017-07-30
386378,1901635,3335022,Medium,NE,NARCOTICS INSIDE,P180861570,4300 BERGER AV,39.339597,-76.546982,2018-03-27
603527,3374416,2625040,Medium,NW,NARCOTICSOutside,P171792177,5500 PARK HEIGHTS AV,39.351915999999996,-76.683649,2017-06-28
711064,3786536,2462314,Medium,NE,NARCOTICSOutside,P171242592,5600 PURDUE AV,39.356618,-76.593532,2017-05-04
451821,2086320,3418957,Medium,ED,NARCOTICSOutside,P181172068,900 N EDEN ST,39.300425,-76.599283,2018-04-27
372630,1868354,3318120,Medium,NE,NARCOTICSOutside,P180781877,5600 BLK PURDUE AV,39.356618,-76.593532,2018-03-19
21660,130401,2502632,Medium,ED,NARCOTICSOutside,P171383165,800 BLK N EDEN ST,39.299694,-76.599223,2017-05-18
585704,3280088,2832152,Medium,NE,NARCOTICSOutside,P172521628,4200 BLK SHELDON AV,39.328522,-76.564599,2017-09-09
566449,3184133,2968485,Medium,CD,NARCOTICSOutside,P173020126,1800 PENNSYLVANIA AV,39.304429999999996,-76.635769,2017-10-29
564852,3182534,2890580,Medium,NE,NARCOTICS INSIDE,P172731762,5900 RADECKE AV,39.330693,-76.532031,2017-09-30
425756,2005205,3383230,Medium,SD,NARCOTICSOutside,P181041591,2600 CARVER RD,39.248827,-76.625803,2018-04-14
523269,2990873,3044137,Medium,SD,NARCOTICSOutside,P173320665,2000 BLK EAGLE ST,39.280931,-76.647349,2017-11-28
409345,1964654,3361525,Medium,WD,NARCOTICSOutside,P180961608,1800 W NORTH AV,39.309896,-76.646635,2018-04-06
449832,2083725,3422528,Medium,SW,NARCOTICS INSIDE,P181182633,4100 FREDERICK AV,39.281712,-76.68343399999999,2018-04-28
503290,2902191,3096165,Medium,NE,NARCOTICS INSIDE,P173532379,5300 LEITH RD,39.354428999999996,-76.591009,2017-12-19
233315,1516653,2851088,Medium,ED,NARCOTICS INSIDE,P172591462,1200 EDISON HY,39.303269,-76.572829,2017-09-16
337126,1790125,3277883,Medium,SW,NARCOTICSOutside,P180620681,500 S PULASKI ST,39.281157,-76.649117,2018-03-03
594832,3289272,3118424,Medium,NE,NARCOTICSOutside,P173631237,2600 POLK ST,39.319864,-76.595345,2017-12-29
157758,764609,3032192,Medium,WD,NARCOTICSOutside,P173262684,2800 WOODBROOK AV,39.314118,-76.64584599999999,2017-11-22
79304,370027,2983318,Medium,ED,NARCOTICSOutside,P173071949,3000 E MONUMENT ST,39.299101,-76.57508100000001,2017-11-03
693352,3733519,2613342,Medium,NW,NARCOTICS INSIDE,P171752009,4400 PARK HEIGHTS AV,39.340407,-76.66703299999999,2017-06-24
302559,1695255,3224373,Medium,NW,NARCOTICS INSIDE,P180402386,5300 BLK CUTHBERT AV,39.347954,-76.682672,2018-02-09
430315,2020077,3394036,Medium,SD,NARCOTICSOutside,P181082158,1500 HOLLINS ST,39.287379,-76.64109599999999,2018-04-18
471285,2800578,2731797,Medium,SW,NARCOTICSOutside,P172160724,500 BLK S CATHERINE ST,39.280627,-76.65401700000001,2017-08-04
351615,1816863,3290730,Medium,CD,NARCOTICS INSIDE,P180672213,1800 PENNSYLVANIA AV,39.3044,-76.635728,2018-03-08
67244,353770,2625146,Medium,SD,NARCOTICSOutside,P171792314,3800 PASCAL AV,39.229820000000004,-76.59137700000001,2017-06-28
570189,3187883,3110030,Medium,WD,NARCOTICS INSIDE,P173591326,1300 W BALTIMORE ST,39.288503000000006,-76.638139,2017-12-25
595650,3290094,3124656,Medium,SW,NARCOTICSOutside,P180010909,300 BLK YALE AV,39.281665000000004,-76.68558900000001,2018-01-01
82617,374333,3099728,Medium,SE,NARCOTICSOutside,P173550508,6200 SHIPVIEW WY,39.276555,-76.541712,2017-12-21
58296,252321,3095094,Medium,WD,NARCOTICSOutside,P173531185,2300 RIGGS AV,39.300677,-76.653786,2017-12-19
616391,3387342,2947909,Medium,NW,NARCOTICSOutside,P172941581,3600 GARRISON BL,39.329803999999996,-76.68243299999999,2017-10-21
209304,1484780,2639193,Medium,ND,NARCOTICS INSIDE,P171841242,5300 YORK RD,39.354463,-76.609868,2017-07-03
95612,481210,2745507,Medium,CD,NARCOTICSOutside,P172210740,600-581 LAURENS ST,39.3043,-76.63559599999999,2017-08-09
490997,2889839,2700043,Medium,WD,NARCOTICSOutside,P172050933,2300 BLK MOSHER ST,39.299527000000005,-76.65401999999999,2017-07-24
494978,2893831,2824764,Medium,CD,NARCOTICSOutside,P172492579,1100 W NORTH AV,39.310368,-76.636163,2017-09-06
83582,375626,3131189,Medium,WD,NARCOTICSOutside,P180040414,900 N MONROE ST,39.299101,-76.647544,2018-01-04
483168,2812530,3177373,Medium,ED,NARCOTICSOutside,P180221956,1700 N WOLFE ST,39.309838,-76.591611,2018-01-22
127388,611206,3121807,Medium,WD,NARCOTICS INSIDE,P173642316,1900 W LAFAYETTE AV,39.298725,-76.647836,2017-12-30
122685,605022,2964035,Medium,SD,NARCOTICSOutside,P173001408,200 BLK S CALHOUN ST,39.285376,-76.639363,2017-10-27
496066,2894924,2888264,Medium,NW,NARCOTICS INSIDE,P172722604,4400 PARK HEIGHTS AV,39.340407,-76.66703299999999,2017-09-29
67112,353619,2628026,Medium,WD,NARCOTICS INSIDE,P171802013,2600 EDMONDSON AV,39.294594000000004,-76.659622,2017-06-29
558891,3176549,2715627,Medium,CD,NARCOTICSOutside,P172101883,1100 BLK CLENDENIN ST,39.310973,-76.637019,2017-07-29
567914,3185603,2990445,Medium,ND,NARCOTICSOutside,P173101042,3600 ELM AV,39.331301,-76.631232,2017-11-06
109771,588248,2493361,Medium,SW,NARCOTICSOutside,P171353225,2700 WILKENS AV,39.27802,-76.658845,2017-05-15
46660,237071,2742861,Medium,NE,NARCOTICSOutside,P172201015,1900 E 28TH ST,39.323836,-76.589473,2017-08-08
471876,2801169,2734876,Medium,WD,NARCOTICSOutside,P172170885,1500 BLK N WOODYEAR ST,39.306521999999994,-76.640839,2017-08-05
16896,60595,3081714,Medium,NW,NARCOTICSOutside,P173471627,3500 CARSDALE AV,39.328708,-76.68494,2017-12-13
31049,142642,2899276,Medium,SD,NARCOTICSOutside,P172762807,1500 RAMSAY ST,39.283333,-76.640671,2017-10-03
409109,1964348,3367525,Medium,SW,NARCOTICS INSIDE,P180982199,4100 FREDERICK AV,39.281712,-76.68343399999999,2018-04-08
421028,1993436,2548746,Medium,ED,NARCOTICSOutside,P171541228,2300 E PRESTON ST,39.305709,-76.585103,2017-06-03
553073,3170712,2530658,Medium,WD,NARCOTICSOutside,P171480284,1400 N FULTON AV,39.304322,-76.646185,2017-05-28
625222,3466024,2463957,Medium,SD,NARCOTICSOutside,P171251175,1100 W PRATT ST,39.285659,-76.635285,2017-05-05
450812,2085012,3424386,Medium,WD,NARCOTICSOutside,P181191499,900 N MONROE ST,39.299101,-76.647544,2018-04-29
13639,56226,2978133,Medium,ND,NARCOTICSOutside,P173052298,600 SPRINGFIELD AV,39.340478000000004,-76.60754,2017-11-01
22200,131102,2559369,Medium,NW,NARCOTICSOutside,P171573077,5400 JONQUIL AV,39.348703,-76.684984,2017-06-06
30019,141293,2864543,Medium,ED,NARCOTICSOutside,P172641309,1300 BLK AISQUITH ST,39.311759,-76.602623,2017-09-21
620679,3391637,3071980,Medium,SW,NARCOTICSOutside,P173430736,2100 GARRISON BL,39.311513,-76.675165,2017-12-09
178047,908322,2666946,Medium,NW,NARCOTICSOutside,P171932725,3700 W FOREST PARK AV,39.325451,-76.679519,2017-07-12
507778,2975274,2499115,Medium,NW,NARCOTICSOutside,P171372729,5400 BLK JONQUIL AV,39.348703,-76.684984,2017-05-17
325697,1767477,3244717,Medium,SW,NARCOTICSOutside,P180490811,2000 BLK POPLAR GROVE ST,39.310195,-76.665805,2018-02-18
145667,715872,3031730,Medium,SW,NARCOTICSOutside,P173262188,4100 FREDERICK AV,39.281712,-76.68343399999999,2017-11-22
546821,3094043,3064764,Medium,NW,NARCOTICSOutside,P173401293,5400 NARCISSUS AV,39.349014000000004,-76.684362,2017-12-06
714273,3789993,3097388,Medium,CD,NARCOTICSOutside,P173540775,600 LAURENS ST,39.3043,-76.63559599999999,2017-12-20
347717,1806431,3286101,Medium,WD,NARCOTICSOutside,P180651888,900 N MONROE ST,39.299101,-76.647544,2018-03-06
2327,41439,2554815,Medium,CD,NARCOTICS INSIDE,P171561376,1500 PENNSYLVANIA AV,39.301922,-76.632707,2017-06-05
106012,495037,3120832,Medium,WD,NARCOTICS INSIDE,P173641239,2400 PENNSYLVANIA AV,39.309471,-76.641835,2017-12-30
106778,496086,3135042,Medium,WD,NARCOTICS INSIDE,P180052286,1300 W BALTIMORE ST,39.288503000000006,-76.638139,2018-01-05
178450,908897,2464331,Medium,SW,NARCOTICSOutside,P171251606,4000 FREDERICK AV,39.281748,-76.68211600000001,2017-05-05
521807,2989403,2985245,Medium,ED,NARCOTICSOutside,P173080830,2500 ASHLAND AV,39.300985,-76.58195699999999,2017-11-04
557688,3175343,2672372,Medium,WD,NARCOTICSOutside,P171952045,1800 BAKER ST,39.30662,-76.647281,2017-07-14
165292,802652,3091834,Medium,WD,NARCOTICSOutside,P173520376,1500 N MOUNT ST,39.305341,-76.644762,2017-12-18
